period,flow,code,description,unit,quantity_mo_reported,quantity_ytd_reported,quantity_mo_grams,quantity_ytd_grams,value_mo_usd,value_ytd_usd,source_url,quantity_suppressed
2018-09,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,82495490,1085483388,82495490,1085483388,,,https://dataweb.usitc.gov/,False
2018-09,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,88402281,401217601,88402281,401217601,,,https://dataweb.usitc.gov/,False
2018-09,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,120404359,1244200880,120404359,1244200880,,,https://dataweb.usitc.gov/,False
2018-10,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,420501781,3999142443,420501781,3999142443,,,https://dataweb.usitc.gov/,False
2018-10,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,143431536,1228914924,143431536,1228914924,,,https://dataweb.usitc.gov/,False
2018-10,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,121995969,523213570,121995969,523213570,,,https://dataweb.usitc.gov/,False
2018-10,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,126192005,1370392885,126192005,1370392885,,,https://dataweb.usitc.gov/,False
2018-11,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,428331831,4427474274,428331831,4427474274,,,https://dataweb.usitc.gov/,False
2018-11,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,131856753,1360771677,131856753,1360771677,,,https://dataweb.usitc.gov/,False
2018-11,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,28903879,552117449,28903879,552117449,,,https://dataweb.usitc.gov/,False
2018-11,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,78072151,1448465036,78072151,1448465036,,,https://dataweb.usitc.gov/,False
2018-12,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,406402672,4833876946,406402672,4833876946,,,https://dataweb.usitc.gov/,False
2018-12,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,109149534,1469921211,109149534,1469921211,,,https://dataweb.usitc.gov/,False
2018-12,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,202393571,754511020,202393571,754511020,,,https://dataweb.usitc.gov/,False
2018-12,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,116468929,1564933965,116468929,1564933965,,,https://dataweb.usitc.gov/,False
2019-01,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,410648907,410648907,410648907,410648907,,,https://dataweb.usitc.gov/,False
2019-01,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,95841767,95841767,95841767,95841767,,,https://dataweb.usitc.gov/,False
2019-01,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,7285773,7285773,7285773,7285773,,,https://dataweb.usitc.gov/,False
2019-01,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,139166621,139166621,139166621,139166621,,,https://dataweb.usitc.gov/,False
2019-02,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,361304629,771953536,361304629,771953536,,,https://dataweb.usitc.gov/,False
2019-02,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,119311944,215153711,119311944,215153711,,,https://dataweb.usitc.gov/,False
2019-02,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,124086854,131372627,124086854,131372627,,,https://dataweb.usitc.gov/,False
2019-02,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,88580517,227747138,88580517,227747138,,,https://dataweb.usitc.gov/,False
2019-03,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,396951209,1168904745,396951209,1168904745,,,https://dataweb.usitc.gov/,False
2019-03,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,90174917,305328628,90174917,305328628,,,https://dataweb.usitc.gov/,False
2019-03,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,10236041,141608668,10236041,141608668,,,https://dataweb.usitc.gov/,False
2019-03,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,134223702,361970840,134223702,361970840,,,https://dataweb.usitc.gov/,False
2019-04,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,425048089,1593952834,425048089,1593952834,,,https://dataweb.usitc.gov/,False
2019-04,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,147899648,453228276,147899648,453228276,,,https://dataweb.usitc.gov/,False
2019-04,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,18584135,160192803,18584135,160192803,,,https://dataweb.usitc.gov/,False
2019-04,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,96004830,457975670,96004830,457975670,,,https://dataweb.usitc.gov/,False
2019-05,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,383055115,1977007949,383055115,1977007949,,,https://dataweb.usitc.gov/,False
2019-05,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,97961097,551189373,97961097,551189373,,,https://dataweb.usitc.gov/,False
2019-05,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,44717530,204910333,44717530,204910333,,,https://dataweb.usitc.gov/,False
2019-05,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,107447775,565423445,107447775,565423445,,,https://dataweb.usitc.gov/,False
2019-06,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,306657961,2283665910,306657961,2283665910,,,https://dataweb.usitc.gov/,False
2019-06,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,119193081,670382454,119193081,670382454,,,https://dataweb.usitc.gov/,False
2019-06,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,27380740,232291073,27380740,232291073,,,https://dataweb.usitc.gov/,False
2019-06,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,171317644,736741089,171317644,736741089,,,https://dataweb.usitc.gov/,False
2019-07,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,377075800,2660741710,377075800,2660741710,,,https://dataweb.usitc.gov/,False
2019-07,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,113614074,783996528,113614074,783996528,,,https://dataweb.usitc.gov/,False
2019-07,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,12902161,245193234,12902161,245193234,,,https://dataweb.usitc.gov/,False
2019-07,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,97986041,834727130,97986041,834727130,,,https://dataweb.usitc.gov/,False
2019-08,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,473902870,3134644580,473902870,3134644580,,,https://dataweb.usitc.gov/,False
2019-08,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,111008422,895004950,111008422,895004950,,,https://dataweb.usitc.gov/,False
2019-08,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,8836354,254029588,8836354,254029588,,,https://dataweb.usitc.gov/,False
2019-08,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,108437485,943164615,108437485,943164615,,,https://dataweb.usitc.gov/,False
2019-09,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,411322069,3545966649,411322069,3545966649,,,https://dataweb.usitc.gov/,False
2019-09,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,82374761,977379711,82374761,977379711,,,https://dataweb.usitc.gov/,False
2019-09,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,28487353,282516941,28487353,282516941,,,https://dataweb.usitc.gov/,False
2019-09,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,142091988,1085256603,142091988,1085256603,,,https://dataweb.usitc.gov/,False
2019-10,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,425531704,3971498353,425531704,3971498353,,,https://dataweb.usitc.gov/,False
2019-10,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,83947118,1061326829,83947118,1061326829,,,https://dataweb.usitc.gov/,False
2019-10,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,14088436,296605377,14088436,296605377,,,https://dataweb.usitc.gov/,False
2019-10,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,105923954,1191180557,105923954,1191180557,,,https://dataweb.usitc.gov/,False
2019-11,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,379535152,4351033505,379535152,4351033505,,,https://dataweb.usitc.gov/,False
2019-11,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,124481473,1185808302,124481473,1185808302,,,https://dataweb.usitc.gov/,False
2019-11,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,67492959,364098336,67492959,364098336,,,https://dataweb.usitc.gov/,False
2019-11,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,91047726,1282228283,91047726,1282228283,,,https://dataweb.usitc.gov/,False
2019-12,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,412357816,4763391321,412357816,4763391321,,,https://dataweb.usitc.gov/,False
2019-12,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,102361470,1288169772,102361470,1288169772,,,https://dataweb.usitc.gov/,False
2019-12,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,8147402,372245738,8147402,372245738,,,https://dataweb.usitc.gov/,False
2019-12,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,87945100,1370173383,87945100,1370173383,,,https://dataweb.usitc.gov/,False
2020-01,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,406077851,406077851,406077851,406077851,,,https://dataweb.usitc.gov/,False
2020-01,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,109755170,109755170,109755170,109755170,,,https://dataweb.usitc.gov/,False
2020-01,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,27073700,27073700,27073700,27073700,,,https://dataweb.usitc.gov/,False
2020-01,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,86765015,86765015,86765015,86765015,,,https://dataweb.usitc.gov/,False
2020-02,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,332689534,738767385,332689534,738767385,,,https://dataweb.usitc.gov/,False
2020-02,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,94106794,203861964,94106794,203861964,,,https://dataweb.usitc.gov/,False
2020-02,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,6676820,33750520,6676820,33750520,,,https://dataweb.usitc.gov/,False
2020-02,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,145901907,232666922,145901907,232666922,,,https://dataweb.usitc.gov/,False
2020-03,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,371667730,1110435115,371667730,1110435115,,,https://dataweb.usitc.gov/,False
2020-03,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,109236961,313098925,109236961,313098925,,,https://dataweb.usitc.gov/,False
2020-03,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,4082143,37832663,4082143,37832663,,,https://dataweb.usitc.gov/,False
2020-03,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,120118977,352785899,120118977,352785899,,,https://dataweb.usitc.gov/,False
2020-04,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,482368364,1592803479,482368364,1592803479,,,https://dataweb.usitc.gov/,False
2020-04,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,68018798,381117723,68018798,381117723,,,https://dataweb.usitc.gov/,False
2020-04,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,22172938,60005601,22172938,60005601,,,https://dataweb.usitc.gov/,False
2020-04,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,319128549,671914448,319128549,671914448,,,https://dataweb.usitc.gov/,False
2020-05,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,426583475,2019386954,426583475,2019386954,,,https://dataweb.usitc.gov/,False
2020-05,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,173575256,554692979,173575256,554692979,,,https://dataweb.usitc.gov/,False
2020-05,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,32141581,92147182,32141581,92147182,,,https://dataweb.usitc.gov/,False
2020-05,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,362188788,1034103236,362188788,1034103236,,,https://dataweb.usitc.gov/,False
2020-06,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,599880370,2619267324,599880370,2619267324,,,https://dataweb.usitc.gov/,False
2020-06,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,198437406,753130385,198437406,753130385,,,https://dataweb.usitc.gov/,False
2020-06,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,39920675,132067857,39920675,132067857,,,https://dataweb.usitc.gov/,False
2020-06,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,149616176,1183719412,149616176,1183719412,,,https://dataweb.usitc.gov/,False
2020-07,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,1057860604,3677127928,1057860604,3677127928,,,https://dataweb.usitc.gov/,False
2020-07,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,356479011,1109609396,356479011,1109609396,,,https://dataweb.usitc.gov/,False
2020-07,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,38963950,171031807,38963950,171031807,,,https://dataweb.usitc.gov/,False
2020-07,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,238264750,1421984162,238264750,1421984162,,,https://dataweb.usitc.gov/,False
2020-08,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,542601074,4219729002,542601074,4219729002,,,https://dataweb.usitc.gov/,False
2020-08,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,272801925,1382411321,272801925,1382411321,,,https://dataweb.usitc.gov/,False
2020-08,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,21571086,192602893,21571086,192602893,,,https://dataweb.usitc.gov/,False
2020-08,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,368902966,1790887128,368902966,1790887128,,,https://dataweb.usitc.gov/,False
2020-09,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,724207409,4943936411,724207409,4943936411,,,https://dataweb.usitc.gov/,False
2020-09,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,374271133,1756682454,374271133,1756682454,,,https://dataweb.usitc.gov/,False
2020-09,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,20676114,213279007,20676114,213279007,,,https://dataweb.usitc.gov/,False
2020-09,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,214703062,2005590190,214703062,2005590190,,,https://dataweb.usitc.gov/,False
2020-10,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,561828696,5505765107,561828696,5505765107,,,https://dataweb.usitc.gov/,False
2020-10,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,179382402,1936064856,179382402,1936064856,,,https://dataweb.usitc.gov/,False
2020-10,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,4323786,217602793,4323786,217602793,,,https://dataweb.usitc.gov/,False
2020-10,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,154538763,2160128953,154538763,2160128953,,,https://dataweb.usitc.gov/,False
2020-11,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,628593804,6134358911,628593804,6134358911,,,https://dataweb.usitc.gov/,False
2020-11,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,94210425,2030275281,94210425,2030275281,,,https://dataweb.usitc.gov/,False
2020-11,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,8197438,225800231,8197438,225800231,,,https://dataweb.usitc.gov/,False
2020-11,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,160571015,2320699968,160571015,2320699968,,,https://dataweb.usitc.gov/,False
2020-12,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,599214490,6733573401,599214490,6733573401,,,https://dataweb.usitc.gov/,False
2020-12,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,174752537,2205027818,174752537,2205027818,,,https://dataweb.usitc.gov/,False
2020-12,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,4895986,230696217,4895986,230696217,,,https://dataweb.usitc.gov/,False
2020-12,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,101553005,2422252973,101553005,2422252973,,,https://dataweb.usitc.gov/,False
2021-01,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,490558501,490558501,490558501,490558501,,,https://dataweb.usitc.gov/,False
2021-01,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,139096673,139096673,139096673,139096673,,,https://dataweb.usitc.gov/,False
2021-01,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,29557854,29557854,29557854,29557854,,,https://dataweb.usitc.gov/,False
2021-01,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,121616227,121616227,121616227,121616227,,,https://dataweb.usitc.gov/,False
2021-02,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,442670672,933229173,442670672,933229173,,,https://dataweb.usitc.gov/,False
2021-02,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,150510443,289607116,150510443,289607116,,,https://dataweb.usitc.gov/,False
2021-02,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,42289368,71847222,42289368,71847222,,,https://dataweb.usitc.gov/,False
2021-02,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,388728700,510344927,388728700,510344927,,,https://dataweb.usitc.gov/,False
2021-03,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,627161964,1560391137,627161964,1560391137,,,https://dataweb.usitc.gov/,False
2021-03,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,221710849,511317965,221710849,511317965,,,https://dataweb.usitc.gov/,False
2021-03,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,40795700,112642922,40795700,112642922,,,https://dataweb.usitc.gov/,False
2021-03,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,691632578,1201977505,691632578,1201977505,,,https://dataweb.usitc.gov/,False
2021-04,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,476934012,2037325149,476934012,2037325149,,,https://dataweb.usitc.gov/,False
2021-04,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,185914555,697232520,185914555,697232520,,,https://dataweb.usitc.gov/,False
2021-04,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,4065774,116708696,4065774,116708696,,,https://dataweb.usitc.gov/,False
2021-04,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,383626395,1585603900,383626395,1585603900,,,https://dataweb.usitc.gov/,False
2021-05,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,694432427,2731757576,694432427,2731757576,,,https://dataweb.usitc.gov/,False
2021-05,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,119254514,816487034,119254514,816487034,,,https://dataweb.usitc.gov/,False
2021-05,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,26696354,143405050,26696354,143405050,,,https://dataweb.usitc.gov/,False
2021-05,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,309833047,1895436947,309833047,1895436947,,,https://dataweb.usitc.gov/,False
2021-06,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,538477265,3270234841,538477265,3270234841,,,https://dataweb.usitc.gov/,False
2021-06,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,290656937,1107143971,290656937,1107143971,,,https://dataweb.usitc.gov/,False
2021-06,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,6871873,150276923,6871873,150276923,,,https://dataweb.usitc.gov/,False
2021-06,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,255633570,2151070517,255633570,2151070517,,,https://dataweb.usitc.gov/,False
2021-07,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,641181562,3911416403,641181562,3911416403,,,https://dataweb.usitc.gov/,False
2021-07,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,261579589,1368723560,261579589,1368723560,,,https://dataweb.usitc.gov/,False
2021-07,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,34243532,184520455,34243532,184520455,,,https://dataweb.usitc.gov/,False
2021-07,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,167153773,2318224290,167153773,2318224290,,,https://dataweb.usitc.gov/,False
2021-08,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,587822500,4499238903,587822500,4499238903,,,https://dataweb.usitc.gov/,False
2021-08,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,114121001,1482844561,114121001,1482844561,,,https://dataweb.usitc.gov/,False
2021-08,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,6014755,190535210,6014755,190535210,,,https://dataweb.usitc.gov/,False
2021-08,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,123527095,2441751385,123527095,2441751385,,,https://dataweb.usitc.gov/,False
2021-09,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,372293176,4871532079,372293176,4871532079,,,https://dataweb.usitc.gov/,False
2021-09,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,99853344,1582697905,99853344,1582697905,,,https://dataweb.usitc.gov/,False
2021-09,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,5166856,195702066,5166856,195702066,,,https://dataweb.usitc.gov/,False
2021-09,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,154199695,2595951080,154199695,2595951080,,,https://dataweb.usitc.gov/,False
2021-10,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,432850733,5304382812,432850733,5304382812,,,https://dataweb.usitc.gov/,False
2021-10,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,67873962,1650571867,67873962,1650571867,,,https://dataweb.usitc.gov/,False
2021-10,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,11107305,206809371,11107305,206809371,,,https://dataweb.usitc.gov/,False
2021-10,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,164504541,2760455621,164504541,2760455621,,,https://dataweb.usitc.gov/,False
2021-11,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,489812485,5794195297,489812485,5794195297,,,https://dataweb.usitc.gov/,False
2021-11,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,173799339,1824371206,173799339,1824371206,,,https://dataweb.usitc.gov/,False
2021-11,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,23732845,230542216,23732845,230542216,,,https://dataweb.usitc.gov/,False
2021-11,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,108813374,2869268995,108813374,2869268995,,,https://dataweb.usitc.gov/,False
2021-12,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,351833449,6146028746,351833449,6146028746,,,https://dataweb.usitc.gov/,False
2021-12,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,244994525,2069365731,244994525,2069365731,,,https://dataweb.usitc.gov/,False
2021-12,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,25082721,255624937,25082721,255624937,,,https://dataweb.usitc.gov/,False
2021-12,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,122230773,2991499768,122230773,2991499768,,,https://dataweb.usitc.gov/,False
2022-01,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,372013427,372013427,372013427,372013427,,,https://dataweb.usitc.gov/,False
2022-01,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,259024400,259024400,259024400,259024400,,,https://dataweb.usitc.gov/,False
2022-01,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,17454126,17454126,17454126,17454126,,,https://dataweb.usitc.gov/,False
2022-01,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,171204801,171204801,171204801,171204801,,,https://dataweb.usitc.gov/,False
2022-02,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,256966151,628979578,256966151,628979578,,,https://dataweb.usitc.gov/,False
2022-02,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,197370117,456394517,197370117,456394517,,,https://dataweb.usitc.gov/,False
2022-02,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,10336804,27790930,10336804,27790930,,,https://dataweb.usitc.gov/,False
2022-02,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,198725805,369930606,198725805,369930606,,,https://dataweb.usitc.gov/,False
2022-03,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,359416928,988396506,359416928,988396506,,,https://dataweb.usitc.gov/,False
2022-03,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,155375855,611770372,155375855,611770372,,,https://dataweb.usitc.gov/,False
2022-03,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,21779786,49570716,21779786,49570716,,,https://dataweb.usitc.gov/,False
2022-03,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,237334403,607265009,237334403,607265009,,,https://dataweb.usitc.gov/,False
2022-04,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,453709054,1442105560,453709054,1442105560,,,https://dataweb.usitc.gov/,False
2022-04,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,334608587,946378959,334608587,946378959,,,https://dataweb.usitc.gov/,False
2022-04,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,12855565,62426281,12855565,62426281,,,https://dataweb.usitc.gov/,False
2022-04,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,140835682,748100691,140835682,748100691,,,https://dataweb.usitc.gov/,False
2022-05,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,429461797,1871567357,429461797,1871567357,,,https://dataweb.usitc.gov/,False
2022-05,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,242889832,1189268791,242889832,1189268791,,,https://dataweb.usitc.gov/,False
2022-05,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,25445802,87872083,25445802,87872083,,,https://dataweb.usitc.gov/,False
2022-05,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,147928137,896028828,147928137,896028828,,,https://dataweb.usitc.gov/,False
2022-06,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,391828846,2263396203,391828846,2263396203,,,https://dataweb.usitc.gov/,False
2022-06,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,379441156,1568709947,379441156,1568709947,,,https://dataweb.usitc.gov/,False
2022-06,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,8159642,96031725,8159642,96031725,,,https://dataweb.usitc.gov/,False
2022-06,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,168663649,1064692477,168663649,1064692477,,,https://dataweb.usitc.gov/,False
2022-07,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,383063308,2646459511,383063308,2646459511,,,https://dataweb.usitc.gov/,False
2022-07,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,296906023,1865615970,296906023,1865615970,,,https://dataweb.usitc.gov/,False
2022-07,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,20100945,116132670,20100945,116132670,,,https://dataweb.usitc.gov/,False
2022-07,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,171552467,1236244944,171552467,1236244944,,,https://dataweb.usitc.gov/,False
2022-08,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,336103471,2982562982,336103471,2982562982,,,https://dataweb.usitc.gov/,False
2022-08,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,188393009,2054008979,188393009,2054008979,,,https://dataweb.usitc.gov/,False
2022-08,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,34129012,150261682,34129012,150261682,,,https://dataweb.usitc.gov/,False
2022-08,total_export,7106,"Silver, unwrought/semimanufactured/powder",grams,121474586,1357719530,121474586,1357719530,,,https://dataweb.usitc.gov/,False
2022-09,general_import,7106,"Silver, unwrought/semimanufactured/powder",component grams,339691715,3322254697,339691715,3322254697,,,https://dataweb.usitc.gov/,False
2022-09,general_import,7106,"Silver, unwrought/semimanufactured/powder",grams,301673340,2355682319,301673340,2355682319,,,https://dataweb.usitc.gov/,False
2022-09,total_export,7106,"Silver, unwrought/semimanufactured/powder",component grams,64950200,215211882,64950200,215211882,,,https://dataweb.usitc.gov/,False
